com.samsung.health.food_info,1148009,7
update_time,monosaturated_fat,default_number_of_serving_unit,cholesterol,sugar,vitamin_c,pkg_name,custom,saturated_fat,iron,description,info_provider,potassium,sodium,vitamin_d,dietary_fiber,create_time,serving_description,name,total_fat,protein,carbohydrate,datauuid,unit_count_per_calorie,vitamin_a,metric_serving_amount,polysaturated_fat,provider_food_id,calcium,trans_fat,metric_serving_unit,calorie,added_sugar,deviceuuid
"04/30/2024, 12:17:20 PM",0.038000,1,0.000000,14.430000,17.000000,com.sec.android.app.shealth,,0.132000,2.000000,""89 kcal, Per 100g"",,422.000000,1.000000,,3.100000,"04/30/2024, 12:17:20 PM",medium (7" to 7-7/8" long),Banana,0.390000,1.290000,26.950001,5FFBFAE9-E1FE-469A-9C7C-B5EDBB7F430E,1.122222,2.000000,118,0.086000,default-fatsecret-5388,1.000000,,g,105.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.056000,1,0.000000,9.420000,20.000000,com.sec.android.app.shealth,,0.024000,2.000000,""30 kcal, Per 100g"",,170.000000,2.000000,,0.600000,"04/30/2024, 12:17:20 PM",""cup, diced"",Watermelon,0.230000,0.930000,11.480000,05849429-CCFA-4D75-AE32-E584FD17F4CB,3.347826,17.000000,152,0.076000,default-fatsecret-35984,1.000000,,g,46.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.065000,1,0.000000,7.080000,149.000000,com.sec.android.app.shealth,,0.023000,4.000000,""32 kcal, Per 100g"",,233.000000,2.000000,,3.000000,"04/30/2024, 12:17:20 PM",""cup, halves"",Strawberries,0.460000,1.020000,11.670000,C406BA8F-F136-45A2-BB37-DA9FB8DD2799,3.102041,0.000000,152,0.236000,default-fatsecret-35976,2.000000,,g,49.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",2.754000,1,210.000000,0.380000,0.000000,com.sec.android.app.shealth,,1.880000,5.000000,""102 kcal, Per 53g"",,67.000000,238.000000,,0.000000,"04/30/2024, 12:17:20 PM",large,Fried Egg,6.760000,6.240000,0.430000,F4984518-85A7-4A14-8966-DE8F2A3579F8,0.513514,6.000000,46,1.214000,default-fatsecret-3096,3.000000,,g,89.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.354000,1,68.000000,0.000000,2.000000,com.sec.android.app.shealth,,0.389000,5.000000,""110 kcal, Per 100g"",,301.000000,77.000000,,0.000000,"04/30/2024, 12:17:20 PM",""breast, bone and skin removed"",Skinless Chicken Breast,1.460000,27.250000,0.000000,F4750A13-01C5-4280-99FA-7D8D5438174E,0.907692,0.000000,118,0.330000,default-fatsecret-4881229,1.000000,0.024000,g,130.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.040000,1,0.000000,8.510000,0.000000,com.sec.android.app.shealth,,1.295000,0.000000,""49 kcal, Per 175g"",,86.000000,11.000000,,0.000000,"04/30/2024, 12:17:20 PM",coffee cup (6 fl oz),Coffee with Cream and Sugar,1.420000,0.380000,9.140000,B97BFB10-8E88-4BE7-9BCF-690768666614,3.700000,0.000000,177,0.004000,default-fatsecret-2479597,0.000000,,g,50.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.028000,1,0.000000,0.000000,0.000000,com.sec.android.app.shealth,,0.005000,0.000000,""1 kcal, Per 100g"",,111.000000,5.000000,,0.000000,"04/30/2024, 12:17:20 PM",mug (8 fl oz),Coffee,0.050000,0.280000,0.090000,858C598F-ED1C-4B43-A381-E4C98E50EA75,88.500000,0.000000,237,0.002000,default-fatsecret-7331,0.000000,,g,2.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.000000,1,0.000000,0.000000,0.000000,com.sec.android.app.shealth,,0.000000,0.000000,""0 kcal, Per 100g"",,0.000000,5.000000,,0.000000,"04/30/2024, 12:17:20 PM",cup (8 fl oz),Water,0.000000,0.000000,0.000000,68A30400-F015-45F3-B16C-642B85353591,,0.000000,237,0.000000,default-fatsecret-37922,0.000000,,g,0.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",0.000000,1,0.000000,39.000000,0.000000,com.sec.android.app.shealth,,0.000000,0.000000,""140 kcal, Per 1 can"",,,45.000000,,0.000000,"04/30/2024, 12:17:20 PM",serving,Coco-Cola Classic (12 oz)(Coca-Cola),0.000000,0.000000,39.000000,F3EB3D0F-1369-4176-A07C-21EAFE4A3217,,0.000000,12,0.000000,default-fatsecret-3650710,0.000000,0.000000,oz,140.000000,,HuT3voPSBy,
"04/30/2024, 12:17:20 PM",1.366000,1,20.000000,12.350000,1.000000,com.sec.android.app.shealth,,3.067000,0.000000,""50 kcal, Per 100g"",,366.000000,100.000000,,0.000000,"04/30/2024, 12:17:20 PM",cup,2% Fat Milk,4.810000,8.050000,11.420000,3B3CE28B-1D7B-4240-AFAD-D298B20A089A,2.000000,9.000000,244,0.178000,default-fatsecret-800,28.000000,,g,122.000000,,HuT3voPSBy,

